Classification	Tweet	id
Awareness	Pray for my buddy Aaron White he is first man in Newfoundland to get corona virus he needs your thoughts your prayers he is sick he needs support @kcdeech @Craggleoke @EddieDangerfie2 @gavinthomas2015 @ToddWalters1974 @wes_wes614 @BrianLeeOkert @DickJohnson_GH https://t.co/cLV1PRXoDw	1237192995276980226
Infection	#NHS111 through this period of #CoronavirusOutbreak  I would appreciate not being accused of panicking! Isolation day 4, I didn’t ring ur service until my symptoms worsened. I believe temporary loss of vision along with apparently symptoms of Corona is not panicking!	1239532161889439745
Awareness	@EdwardBako1 inin yakandirova 😂😂last night was forced to search for ma signs and symptoms of corona	1237298202568585222
Infection	@TommyThornton When it gets to 101 it means it has a fever and coronavirus.	1236305942301626368
Awareness	Clement isolated himself early when he had symptoms even though he didn’t think it was #COVID19. His decision probably saved lives. Now he’s in the ICU battling to breathe. He is 38 and has kids, you guys! Please take this seriously and talk to family and friends who aren’t! https://t.co/hLzmRcwmZV	1239550486488977408
Awareness	This corona virus is changing everyone's behaviour...I uses to cough to hide a fart.... Now i am farting to hide my cough😜  @arey_bhai_chup @saumya003 @HamareAbba @realworld_Mirza	1238902665049853952
Awareness	People. If you have symptoms of #covid19 assume you do have it and self isolate immediately. Testing will do NOTHING to treat your disease. It's for tracking purposes at this point but don't make your life more miserable by spending all your time trying to get tested. Take care https://t.co/yso1dsR9J7	1238859678446227458
Infection	Y'ALL #California is offering financial support for workers losing $$ because of quarantine, sick leave, etc. for #COVID19!! Resource here: https://t.co/aZkraWf1sf	1237983515502755841
Awareness	@EliteYeth Yeah my pops and a few of my good friends have pretty bad asthma. We gotta look out for each other, so avoid contacting other when you're sick because coronavirus is pretty much a cold or flu type set of symptoms and can go fairly unnoticed in healthy people.	1236135505562988544
Awareness	#coronavirus checklist:  ✅ wash your hands properly  ✅ avoid touching your face  ✅ cough/sneeze into your elbow not your hands  ✅ where possible limit physical contact  ✅ leave medical supplies for those who need them. Theres no need for panic buying.  #cornoravirusuk	1237815040796999686
Awareness	BREAKING NEWS: Visitor to #Houston #Synagogue showing symptoms of #Coronavirus -   https://t.co/ZkVyRDIdzS	1237434220789805056
Awareness	Coronavirus / #COVID19 has huge implications for the home-based care industry. If your parents or friends have home health or home care services, follow @HHCareNews.  Editor @robertwadeholly: https://t.co/OmE93gX4gu  Reporter Joyce Famakinwa: https://t.co/nlN4pA9eoR	1238151882671087616
Infection	#McLarenF1 team withdraws from the #AustralianGP after a team member tests positive for #COVID19. Four members of Haas F1 had shown symptoms of the virus but were cleared after testing. This will increase pressure on the @fia to cancel the event.	1238068466852098048
Awareness	Local news in San Francisco says nurse who directly cared for coronavirus patients has mild symptoms but “CDC won’t allow her to be tested” because she doesn’t meet criteria. Cable news are telling us those restrictions have been lifted. Shortage of tests! #confusion #COVID19	1235941399779930113
Awareness	Never let a good crisis go to waste.  Coronavirus or not, they want "paid national sick leave policy and tax relief for the hardest hit industries".    Because, without YOUR reliance on government, they lose a LOT of power.  We live in the longest, stron… https://t.co/OeqBviAELh	1237279369036476421
Awareness	In the middle of the #Coronavirus crisis, it's a matter of urgency that @Amazon, @Deliveroo and others finally allow their employees paid sick leave. Sign the emergency petition to them NOW https://t.co/QHzznr2qun	1237866929051717632
	A #Kamloops man currently quarantined with his wife in Trenton, Ontario says they're both nervous about getting sick. #COVID19   On your NL News at 1pm. Listen live - https://t.co/VmBYYfNF3Q	1237830150189764609
	"If you feel even a little sick, for the love of your neighbor and everyone’s grandpa, do not go to work."  Thankfully, some people do this already. But, please, everybody should!   https://t.co/cGSTXyfY0i	1237689441839448065
Infection	Coronavirus symptoms UK: Why you could be infected without even realising, expert claims https://t.co/szFKWjxb5a	1234803709315616768
Awareness	Charles Barkley got sick and is waiting for coronavirus results. https://t.co/rfLdJI921U	1238300422688907264
Awareness	Coronavirus: Boris Johnson says workers will get statutory sick pay https://t.co/SHpQ1mfdro https://t.co/2hQZOhn2CS	1236846803414216705
Awareness	#Coronavirus #Covid19 has become crazy scare tactic destroying our retirement portfolio &amp; enjoyment of life. I had all symptoms in Nov 2019. Lasted over a week, cough lingered another week. Never went to doctor, took aspirin now fine. Why is media scaring everyone?	1237177960152453120
Awareness	Statutory sick pay will now kick in from day one for anyone self-isolating due to the #coronavirus, the Prime Minister has announced.  It's an issue that was raised on #BBCBreakfast this morning by Frances O'Grady from @The_TUC ⤵️ https://t.co/WkjnfgnsXG	1235221964211580935
Infection	@BoxShapedBox @SergioJSiano @elonmusk The flu generally doesn’t come with breathing problems. I’ve had whooping cough. That’s pretty bad but I imagine coronavirus breathing issues are worse.	1236478599638597632
Infection	I live in a community of predominantly very elderly people, many quite sick with cancer, copd, heart problems etc.  There's obviously a lot of concern about COVID19 here under the circumstances, but i've noticed increasingly people are getting more concerned they're expendable.	1237492667325583363
Awareness	Column: If coronavirus sweeps America, blame our brutal work and healthcare culture https://t.co/if00XNangq	1234236564827492354
Infection	Early Symptoms of Corona Virus &amp; dealing with the disease. https://t.co/I7bjnF2FYO via @YouTube	1238897463408373760
Awareness	Can we get smart and drop the travel related criteria for testing?  COVID-19 is now everywhere.   If someone has pneumonia and a fever...they should be tested. period!   @CDCgov #COVIDー19 #CoronaVirusUpdates  #coronavirus	1238927253414830081
Awareness	@Cornish_Damo @ToryFibs there should be an emergency budget with spending on coronavirus, sick pay, freezing mortgages etc. - like Italy.	1237335017287794688
Awareness	RE: #COVID19 - PLEASE RETWEET!  Abdu Sharkawy - March 5 at 6:45 PM  I'm a doctor and an Infectious Diseases Specialist. I've been at this for more than 20 years seeing sick patients on a daily basis. I have worked in inner city hospitals and in the poorest slums of Africa...2	1236716094120849408
Awareness	@profamirattaran @AndrewScheer Heavens to Betsy!  I have to ask. Is #YANKEEdoodleAndy showing the early symptoms of MAD COW disease? I'm just asking for a #CPC friend. 😋 #Satire #COVID19 #CoronoVirius  #cpcLdr  #cdnpoli   https://t.co/ZYOhMYku1w https://t.co/Zb7Hc1avKu	1234174237755105282
Infection	Going on @ScotlandTonight to discuss the Coronavirus (Covid-19) We need factual information given by experts.  These are life skills and anti-Coronavirus: • Wash your hands •Cough/sneeze into a tissue and throw it away • Use alcogel  • Be mindful of the vulnerable in society	1237122815851102208
Awareness	Coronavirus symptoms: How long do they take to show up? New research paints a fuller picture https://t.co/568dM15YBu https://t.co/imWhJUCsaE	1237350378414305280
Awareness	“Heard the Coronavirus is in your country now &amp; I’m so shocked how people are getting sick. It reminds me how sick I felt when you walked out my life, you’re love was contagious. I’m here forever if you ever need me”  ~Tyrell	1235580786096721920
	coronavirus patients really do be turning into Indiana Jones or sum shi exploring everything instead of sitting their sick ass at home.	1237044506236792833
Awareness	They going to cancel Fiesta because of the coronavirus? If they did, that’d be sick. Lol	1237370092729634816
Awareness	@SJPFISH @realDonaldTrump @Acosta is a propagandist not a journalist. I would be glad to shake my President's hand. MSM has ran coronavirus into the ground and not for public health but for panic and political advantage. Talk about sick bastards, that's the fake news!	1237540153234604032
Infection	I have this weird feeling that most of these corona virus cases are just flu symptoms 🤔	1237334369464877056
Awareness	That means test can identify silent infections, as well as identifying people who were once sick but have recovered. If it turns out that many people got infected with the novel coronavirus but didn't get sick, that means the virus is less likely to be fatal than it now appears. https://t.co/JXa7kQa0ep	1233503189812613122
Awareness	@rachelparris Me too. I've had a 25 minute debate with myself #Corona cough or nervous tickle 🤦‍♀️	1238186044987707393
Awareness	population. If we were to take 17 percent of the population, the number of people at risk for experiencing critical symptoms is 56,270,000 people. That is at worst case scenario. As of now the reported mortality rate using numbers of all worldwide confirmed cases of Coronavirus	1237785939994345473
	Great to see young, local talent using his skills to help people combat #Covid19. @neoncloth has created a site which generates hand washing instructions accompanied by lyrics from a song of your choice. Because we're all sick of Happy Birthday now, right? https://t.co/i9yDbbp1aJ https://t.co/pAaRM4qQBf	1237731251928399872
